Id,Query,Time,OriginalIntent,FinalIntent,OriginalScore,Nouns,Verbs,Response,ConversationId
F1368A90-DDBD-46D2-95C4-B852C0E882CE,Rent query,07-Oct-22,LocalGov.Housing.Rent.Charges.Info,LocalGov.Housing.Rent.Charges.Info,0.9187397,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,8HXNCAu9STvA9wJZt7DHss-eu
800B786B-7431-48AC-9658-3E650451A648,Problem with a council tree,07-Oct-22,LocalGov.Planning.Conservation.Tree.Info,LocalGov.Planning.Conservation.Tree.Info,0.3069834,council tree councils trees council-tree,,,LKfyJxTq0LRBFcvUFcApAi-eu
0C806E5D-A88D-41F0-82DC-1B36A12C885A,Council tax reduction for Ukraine people,07-Oct-22,LocalGov.CouncilTax.Support.Eligible.Who,LocalGov.CouncilTax.Support.Eligible.Who,0.9816517,Council tax reduction Ukraine people Councils taxes reductions Ukraines person Ukraine-people Council-tax-reduction,,{Carousel},CfDimEHCMMt3ECn4iQ8KD6-eu
57895F95-4405-422D-8A58-20E340DE48C1,To cheque my Council tax has been paid,07-Oct-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.900722,cheque Council tax cheques Councils taxes Council-tax,,{Carousel},5J4wa4AzcNwI3Y4OMnBkt4-eu
481096A0-4F91-4503-81C6-755BA01D2E54,"Man in a man tenting on the downs, lighting, barbecues",07-Oct-22,LocalGov.Housing.Repairs.Structure.Report,LocalGov.Housing.Repairs.Structure.Report,0.02529433,Man man tenting downs lighting barbecues Men men tenting downs lighting barbecue ,tent lighte,,1cfIhFNGifpBSuJvOHdQr-eu
EFB08F8D-53DD-46D2-87D5-D19102D1343A,Where am I on the waiting list for homes,07-Oct-22,LocalGov.Housing.GarageParking.Apply,LocalGov.Housing.GarageParking.Apply,0.13622749,waiting list homes waiting lists home waiting-list,wait,,GTsVyTT0gb5IqExXWnh0eS-eu
B4BD6586-B041-4B4C-83A1-4BAA5D330BC5,Lost my keys,07-Oct-22,LocalGov.Housing.Keys.Lost.Report,LocalGov.Housing.Keys.Lost.Report,0.9577607,keys key ,Lost,{Carousel},FlaiGb3PWu6KmiODz5FQYS-eu
ABD30931-25BB-4E14-AF2D-4137FD9A3380,Query re voter registration,07-Oct-22,LocalGov.Register.Birth.How.Info,LocalGov.Register.Birth.How.Info,0.040321786,Query voter registration Queries voters registrations voter-registration,,,5zJxZw9JwLM4HRlWxcUNE6-eu
6E02F58F-F85B-4169-B79A-FEC88BE9BF53,Lost,07-Oct-22,Root.Hello,Root.Hello,0.53636914,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,FzW72izBPy39OnhVyBD7Ld-eu
09275BCB-F800-4A86-8C3B-35A95D371107,Front,07-Oct-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,FzW72izBPy39OnhVyBD7Ld-eu
B891DE96-69AD-4B18-A9E7-5324D5667E2B,mykey,07-Oct-22,None,None,0.99384755,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,FzW72izBPy39OnhVyBD7Ld-eu
3DE73B3E-B3C1-4A5F-91F6-37AFDC7AD5DD,Mikey,07-Oct-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,FzW72izBPy39OnhVyBD7Ld-eu
6F110A55-DA87-4A15-8109-4BFA4C2A5593,Lost my key,07-Oct-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.24853544,key keys ,Lost,,FzW72izBPy39OnhVyBD7Ld-eu
427DC850-7CA6-484F-B0D1-BABABAC844E1,Electoral roll,07-Oct-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,GsSPbHYKNmY3kGfTd12jnP-eu
A01388E8-8590-487B-8665-954D013831F3,I want to speak to a human,07-Oct-22,Base.Person.Transfer,Base.Person.Transfer,1,human humen ,speak,,GsSPbHYKNmY3kGfTd12jnP-eu
7994C39B-0986-4088-BFC0-B823748F9DB3,Lost keys,07-Oct-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.082576275,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,1GnUE6awaixFvTVeMu3vc3-eu
7D988AC9-412F-44A8-B0AB-19D27EDF8919,Speak with accounts,07-Oct-22,Root.IWantTo,Root.IWantTo,0.067018256,accounts account ,Speak,,Bf1DgssbN0jA1gfKK2ASAc-eu
6D6B3BA4-0FC7-412A-BF2F-7864982663DB,So,07-Oct-22,Root.Hello,Root.Hello,0.524968,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,1GnUE6awaixFvTVeMu3vc3-eu
6D38BC0F-9A2C-4AFB-9170-D91AF420CAE0,Front door key,07-Oct-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.077497974,door key doors keys door-key,,,1GnUE6awaixFvTVeMu3vc3-eu
A049CA21-C22B-4768-9E99-C0F1D614580B,"I need to speak to someone about my garden, my spin",10-Oct-22,Base.Person.Transfer,Base.Person.Transfer,1,someone garden spin someone gardens spins ,speak,,8AsmFLd7LE077dfWoNwK7j-eu
9A6C8B71-C7CD-490D-8A2F-AEEB3B869941,Council housing,10-Oct-22,LocalGov.Housing.HousingRegister.Info,LocalGov.Housing.HousingRegister.Info,0.9167473,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,3hh2KmTPZeb4tiTR4TIAMi-eu
E50B97C8-6962-48CB-89FC-52EE030F1741,Conveyancing,10-Oct-22,None,None,0.99384755,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,7kmAFNelAS9GPNC2vtA1AU-eu
4BC3328D-5301-41D4-8371-3088515FD484,Can I talk to a person,10-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.9995221,person people ,talk,,3hh2KmTPZeb4tiTR4TIAMi-eu
0486D515-18B9-4077-B07D-080B1474FF8B,Doing my own conveyancing,10-Oct-22,LocalGov.Register.Wedding.Vows.Info,LocalGov.Register.Wedding.Vows.Info,0.1671947,conveyancing conveyancing ,conveyanc,,7kmAFNelAS9GPNC2vtA1AU-eu
CC0571C6-FFF4-439A-8E2A-A8ED269A4FB1,My sharps removals,10-Oct-22,LocalGov.Waste.Clinical.Container.Sharps.Renew,LocalGov.Waste.Clinical.Container.Sharps.Renew,0.96952134,sharps removals sharp removal sharps-removals,,{Carousel},Bh0nBh1kuCxC8fQ8LExDba-eu
83FA33BC-6DE8-4CD3-AFAE-B4EBED99A98A,Household support fund,10-Oct-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.077497974,Household support fund Households supports funds Household-support-fund,,,5UoU4JPZN7p8t2ndMAMQKs-eu
2DF990C8-22F2-48E1-A690-23AB6B96657D,"Umm, it's regarding the electoral roll",10-Oct-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.03530366,Umm regarding roll Umms regarding rolls electoral-roll,regard,,2AKJLsHhlst3DSLEPzGJEt-eu
88C81C41-E4AB-4BD5-8F25-9E81A2FF21DF,I need to have proof of my Council tax benefit please,10-Oct-22,LocalGov.CouncilTax.Support.Eligible.Who,LocalGov.CouncilTax.Support.Eligible.Who,0.6791731,proof Council tax benefit proofs Councils taxes benefits Council-tax-benefit,,{Carousel},BXkWM7uoHjUA7vQ6MOKPR-eu
D5C9BFC4-21C3-47E8-845F-4496BA0A663C,You speak to my housing officer,10-Oct-22,LocalGov.Housing.Contact,LocalGov.Housing.Contact,0.87476695,housing officer housing officers housing-officer,speak house,{Carousel},8nmP7fJsPAD421bGVz3vCC-eu
B75EF5C9-54FC-4C0E-A93B-4BCF6FE1B750,Tree preservation order,10-Oct-22,Root.HowDoI,Root.HowDoI,0.12135195,Tree preservation order Trees preservations orders Tree-preservation-order,,,6EgVfU70ps85Y4ws83VcpM-eu
AF064C57-A5C7-4535-B4E5-750602A93D1B,Power cut,10-Oct-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,2UIxb14yLkbFZHwBseZyHa-eu
C6051CAE-0C12-4571-8684-AE9AE63BAD2C,Okay and hedges cut,10-Oct-22,Root.Sensitive.Desperation,Root.Sensitive.Desperation,0.113961205,Okay hedges Okays hedge ,,,5nABbA1pHZoE6u3iE5TUpi-eu
7E385835-231F-4191-BBA2-6EB47FB0DF36,Update on power cut,10-Oct-22,Root.IWantTo,Root.IWantTo,0.24223171,Update power cut Updates powers cuts power-cut,,,2UIxb14yLkbFZHwBseZyHa-eu
8AE18C7C-B441-4960-91B8-317E5C8CF859,Why is my login reference number not working,10-Oct-22,LocalGov.MyAccount.Login.Issues,LocalGov.MyAccount.Login.Issues,0.9305192,login reference number working logins references numbers working login-reference-number,work,{Carousel},CRBh5uWArabJIQF2x7t1gJ-eu
FA1AEEE0-F246-4E7C-A9FE-E73069AC8936,I am looking to get a new birth certificate,10-Oct-22,LocalGov.Register.Birth.Certificate.How,LocalGov.Register.Birth.Certificate.How,0.66942096,looking birth certificate looking births certificates new-birth-certificate,look get,{Carousel},HgJmeFTkb3u9xGdEryoXWR-eu
00149CBB-F85C-41C8-B258-795E28E6E158,Permission for fibre install,10-Oct-22,LocalGov.Planning.Permission.Required.Info,LocalGov.Planning.Permission.Required.Info,0.32617304,Permission fibre Permissions fibre ,install,,LHc9K9Rd7o61H1XDRqBVxz-eu
B6BBE9B5-1036-45CE-BD46-734055B750E9,I have a query about Council tax,10-Oct-22,LocalGov.CouncilTax.Questions.Info,LocalGov.CouncilTax.Questions.Info,0.86084723,query Council tax queries Councils taxes Council-tax,,{Carousel},3nsaI7GhDUn3l87DdgJpzX-eu
7C4A28AA-A4B1-44CF-9685-D738B08260C6,Thesis fate to housing solutions,10-Oct-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.05644329,Thesis fate housing solutions Theses fates housing solution Thesis-fate housing-solutions,house,,DmE1ztfMx1fGuBqoVN9wxR-eu
06E619ED-591A-4B77-B978-E7FFD49DD379,Talk to an advisor,10-Oct-22,LocalGov.Base.Person.Transfer,LocalGov.Base.Person.Transfer,0.9971338,advisor advisors ,Talk,,CpFtJvAHxru9n6KwfUiZoQ-eu
66C133DC-7A05-4510-B678-4D1D244DD357,Speak with an operator,10-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.9407028,operator operators ,Speak,,AGEztl5OhzbDSS1KqwSzih-eu
A573877B-A187-40CD-88B3-9AEA87BF046D,I need to speak to customer services about anti social behaviour,10-Oct-22,Base.Person.Transfer,Base.Person.Transfer,1,customer services behaviour customers service behaviours anti-social-behaviour customer-services,speak,,GNsftaEw2rm1WYp1j07KxI-eu
7703DB5B-5B39-4625-86C9-9ABCE08D1737,"Come on, put me through to someone",10-Oct-22,LocalGov.Housing.Repairs.Emergency.Plumbing.Report,LocalGov.Housing.Repairs.Emergency.Plumbing.Report,0.23626421,someone someone ,Come put,,1UfSRrJ9gfXClk0lbZTbJz-eu
582D1EC3-7C96-4206-AC07-F3FEB5F81E0E,I would like to speak to somebody in the uh rent office,10-Oct-22,LocalGov.Housing.Rent.Pay.Problem.Report,LocalGov.Housing.Rent.Pay.Problem.Report,0.49751,somebody office somebody offices ,speak rent,{Carousel},EmjAZa9mce55fJFB4Ork6T-eu
1DC7D7DF-942D-45AF-B990-55C50A911375,"Could I speak to Emma Mullen, please",10-Oct-22,LocalGov.Base.Person.Transfer,LocalGov.Base.Person.Transfer,0.05875244,Emma Mullen Emmas Mullens Emma-Mullen,Could speak,,3MifRJ3oStN7U5ed4UkxXy-eu
D53A3754-1C80-4FCA-9B99-76AF7F665339,Where can I park a motorhome in Seaford,10-Oct-22,LocalGov.Parking.Vehicle.Where,LocalGov.Parking.Vehicle.Where,1,motorhome Seaford motorhomes Seafords ,park,{Carousel},GcJZFu5ZYUcLFwzNc2cPRw-eu
C13A2CE0-86A3-457A-B15F-2727A2C88044,Need to leave the message for Oliver planning,10-Oct-22,LocalGov.Planning.Permission.Documents.Info,LocalGov.Planning.Permission.Documents.Info,0.18776336,message Oliver planning messages Olivers planning Oliver-planning,leave plan,,HSpMRZmi0pD6ud97JDvEeB-eu
B44CFECE-A3D5-4C8F-B6C7-98B3FAC1DC8F,Speak to an advisor,10-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.9819928,advisor advisors ,Speak,,LABWVeaI3PoBiE8akJeFqg-eu
48092DFE-CF64-47AC-8E0F-F73688C47D10,Why is my,10-Oct-22,Root.ProblemStatement,Root.ProblemStatement,0.13532437,  ,,,LMMh56xVHezCQfQxNu9HpP-eu
A239B805-86E8-4D63-A015-63C26B733255,A street lawn mower accident,10-Oct-22,LocalGov.Planning.Permission.Road.Name.Apply,LocalGov.Planning.Permission.Road.Name.Apply,0.084557496,street lawn mower accident streets lawns mowers accidents street-lawn-mower-accident,,,AsRDNGwZ27yDepmi1x7RCr-eu
0A00A64E-4D67-4588-B29D-D475868711FE,How can I speak to someone about noise nuisance,10-Oct-22,Base.Person.Transfer,Base.Person.Transfer,1,someone noise nuisance someone noises nuisances noise-nuisance,speak,,1S91U2z7MKr7Swy62VHgqM-eu
492F7CB0-2207-4A1F-822C-B8BAD38FD025,Why is my memorable date not working,10-Oct-22,LocalGov.MyAccount.Login.Issues,LocalGov.MyAccount.Login.Issues,0.9765645,date working dates working memorable-date,work,{Carousel},KX5Kh82UmT49dXxgwK5jf-eu
E1C944B6-2361-4179-9B06-9A72F9AE7906,Where can I park,10-Oct-22,LocalGov.Parking.Vehicle.Where,LocalGov.Parking.Vehicle.Where,0.9937947,  ,park,{Carousel},vXbIzwSP89D4ZpH9zZpBE-eu
DB3599BC-7FE0-43F6-A883-91D22D48ECD5,Could I speak to someone,10-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.9995285,someone someone ,Could speak,,vXbIzwSP89D4ZpH9zZpBE-eu
918083B2-FE77-4045-AF03-297635439F0F,Moved into a property and wishes to pay council tax,10-Oct-22,LocalGov.CouncilTax.Support.Eligible.Who,LocalGov.CouncilTax.Support.Eligible.Who,0.40906712,property council tax properties councils taxes council-tax,pay,{Carousel},8LhRgPHDA3dBzbpseGa30V-eu
EB9F4403-EA75-4BB5-B905-4E427B8E8FCB,What time does the library open,10-Oct-22,LocalGov.Library.OpeningTimes,LocalGov.Library.OpeningTimes,0.90244466,time library times libraries library-open,,{Carousel},GSTSbFBC29nElvGd52NDn0-eu
C0CDBC78-8EA3-4998-8241-8C372A01D627,How do I speak to my case worker,10-Oct-22,Root.HowDoI,Root.HowDoI,0.8292998,case worker cases workers case-worker,speak,,LkCMcheYoleJnF5nmBCFRP-eu
A2E1B43C-5F13-49B4-93D7-CA5B1ED164FB,Hi I am change the console address or name,10-Oct-22,LocalGov.Planning.Permission.Property.Number.Apply,LocalGov.Planning.Permission.Property.Number.Apply,0.18254994,console address name consoles addresses names console-address,change,,6UpjDiPfS7T5geBbGKcP94-eu
70181895-67AE-4491-9350-236E65606E24,You're having a laugh,10-Oct-22,Root.Sensitive.Provocation,Root.Sensitive.Provocation,0.46616778,laugh laughs ,,,7zF5R6VHfhpKkfm0XusWgg-eu
B1A4823E-10D8-4B34-918B-629615948426,I need to speak with assistant,10-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.9999984,assistant assistants ,speak,,3PFaLyouW1F6QmzRhAs1vv-eu
A8D23726-1181-4098-B3E3-828AD32B52B4,Where is my housing application,10-Oct-22,LocalGov.Housing.Application.Help.Request,LocalGov.Housing.Application.Help.Request,0.879366,housing application housing applications housing-application,house,{Carousel},93SMYRRFnGb524Tx3nMPk0-eu
97F04E20-5DDE-4948-9E61-0AB9ABE1C3F4,"We need to speak to our housing officer, Radovan Karadzic and Novakovich",10-Oct-22,LocalGov.Housing.Contact,LocalGov.Housing.Contact,0.75000656,housing officer Radovan Karadzic Novakovich housing officers Radovans Karadzics Novakoviches Radovan-Karadzic housing-officer,speak house,{Carousel},Dsz1e8eyOQ3DHpnxZzJL9G-eu
134685DD-BDF9-4E81-ADEB-24C0A510B873,Road closures on lewes Bonfire night,10-Oct-22,LocalGov.Roads.Maint.Works.Where,LocalGov.Roads.Maint.Works.Where,0.41978115,Road closures lewes Bonfire night Roads closure lewe Bonfires nights lewes-Bonfire-night Road-closures,,{Carousel},5BK1DPmbOgy37pqXItTHM1-eu
F0019DE3-AD7D-4672-96A1-08ED7E99F037,I'm calling regarding tree cutting,10-Oct-22,LocalGov.Planning.Conservation.Tree.Modify,LocalGov.Planning.Conservation.Tree.Modify,0.1644642,calling regarding tree cutting calling regarding trees cutting ,Im call regard cut,,I57M0PfNlB67ZagjwvuNcA-eu
5B38D2D2-599F-4203-8FE4-7A6BDAB06D71,How do I do a mutual swap that I've agreed to,10-Oct-22,LocalGov.Housing.MutualExchange.Site.Where,LocalGov.Housing.MutualExchange.Site.Where,0.1234655,swap Ive swaps Ives mutual-swap,,,DTHbydiPqfDBcsC9lI32W9-eu
C42FE9FF-56B0-42E9-8425-65A0E0F94E07,Council tax query,10-Oct-22,LocalGov.CouncilTax.Refund.Apply,LocalGov.CouncilTax.Refund.Apply,0.85961956,Council tax query Councils taxes queries Council-tax-query,,{Carousel},BV4exx3jiBUIsuaqBAEUoc-eu
6D85D6F6-206C-4B66-A3B6-6BA66EC950FE,Leasehold inquiry payment,10-Oct-22,LocalGov.Base.Invoice.Pay,LocalGov.Base.Invoice.Pay,0.39314616,Leasehold inquiry payment Leaseholds inquiries payments Leasehold-inquiry-payment,,,BG7nwRjnSJZ7SmNKj2quZy-eu
E41EE75C-F6DD-4952-8A76-79CF3F509D1A,"Um, could you put me through to pest control, please",10-Oct-22,LocalGov.Planning.BuildingRegs.Purpose.Info,LocalGov.Planning.BuildingRegs.Purpose.Info,0.084866025,pest control pests controls pest-control,could put,,9xUQ44bWSo5F03sybJK9Vl-eu
A7FF5E63-D8B8-4269-88F3-AAE94873D3B8,Tomorrow,10-Oct-22,Root.Hello,Root.Hello,0.5403972,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,1dkpIQeA3gIEueiHALzZOs-eu
3D4AF988-B804-4E22-AE4F-AA54A9842E49,How can I apply parking permit,10-Oct-22,LocalGov.Parking.Permit.Apply,LocalGov.Parking.Permit.Apply,0.98215246,parking permit parking permits parking-permit,apply park,{Carousel},1dkpIQeA3gIEueiHALzZOs-eu
0A132074-0D18-42B0-BF6F-C1818BD05FE1,To speak to somebody,10-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.999154,somebody somebody ,speak,,I6A2SQB0YuT712qW30714i-eu
D6BE200A-8783-4387-A2C3-232C2EA77B95,Noise nuisance,10-Oct-22,Root.Hello,Root.Hello,0.07532938,,,Tip - I work best if you ask a short question or tell me your problem in a short sentence rather than just using keywords.,AsTl4jyQztZJDPcxN0oyam-eu
2FF254B2-8BC8-4159-BBD1-76E0F62FF7D6,I want to make a complaint about noise nuisance,10-Oct-22,LocalGov.Environ.Issue.Misc.Neighbour.Info,LocalGov.Environ.Issue.Misc.Neighbour.Info,0.6332446,complaint noise nuisance complaints noises nuisances noise-nuisance,make,{Carousel},AsTl4jyQztZJDPcxN0oyam-eu
46B4211E-84EB-45A4-8515-2B5DCCCE94DA,Birkey waste collection,10-Oct-22,Base.Comment.Negative,Base.Comment.Negative,0.6978158,Birkey waste collection Birkeys wastes collections Birkey-waste-collection,,,2TqPM6jP3Dy5ckowyve1Ch-eu
05223856-F1EC-4F82-B0B2-E305CC67C627,Speak to an advisor,10-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.9819928,advisor advisors ,Speak,,8SsWZHUmy0x7hYF3dpCpJE-eu
1982D2E2-68C9-4EC0-B0EE-9AF3EA8AF1DA,I'm trying to pay my council tax but the phone lines won't let me do it,10-Oct-22,LocalGov.CouncilTax.Support.Eligible.Who,LocalGov.CouncilTax.Support.Eligible.Who,0.85084254,Im trying council tax phone lines Ims trying councils taxes phones line council-tax phone-lines,try pay let,{Carousel},LiAB8pVt5YWD2c6mERyPKz-eu
00427CDB-0432-4EB0-BA3A-D4488C6ABFD3,Where do you buy your divided park benches,10-Oct-22,LocalGov.Parking.Vehicle.Where,LocalGov.Parking.Vehicle.Where,0.14622642,park benches parks bench divided-park-benches,buy,,FZIC0kQQGl44dCTPpFF3Ru-eu
087B4795-F69E-4906-9E03-AFAC0E3F299B,Speak to an advisor,10-Oct-22,Base.Person.Transfer,Base.Person.Transfer,0.9819928,advisor advisors ,Speak,,A4JzTFkrhyFHfr41RPANth-eu
E4D48F2B-0E9B-44F2-919C-3251D4B90822,Question about rehoming,10-Oct-22,Root.HowDoI,Root.HowDoI,0.10543135,Question rehoming Questions rehoming ,rehom,,AwgXWJLZUpOAvgJejNceLA-eu
843A5C0C-4D46-4947-A550-62AB06E30D62,Is there any chance I could talk to the supervisor,10-Oct-22,LocalGov.Base.Person.Transfer,LocalGov.Base.Person.Transfer,0.16266502,chance supervisor chances supervisors ,could talk,,4BBw64y7UpR30Ir4fT51db-eu
353BCB82-D2F1-4F7E-8F82-3977F0DFD525,To the Council,10-Oct-22,LocalGov.CouncilTax.Account.Manage.Info,LocalGov.CouncilTax.Account.Manage.Info,0.86401993,Council Councils ,,{Carousel},JFdimqyIfekH7tWEm7k2Ct-eu
DC11D6E9-C079-4DD9-97EB-51D7AE09B737,How do I get a managed move,10-Oct-22,LocalGov.Waste.Household.Dispose.How,LocalGov.Waste.Household.Dispose.How,0.17014988,move moves ,get,,DLtaaPpwfuB6nOz5Axtgfd-eu
5C3C5B53-AB5F-4D88-88A9-B16E2F3D9E53,Pittsburgh to Eastbourne Homes Investment Company Limited,10-Oct-22,LocalGov.Environ.Cleaning.Business.Info,LocalGov.Environ.Cleaning.Business.Info,0.010801524,Pittsburgh Eastbourne Homes Investment Company Limited Pittsburghs Eastbournes Homes Investments Companies Limiteds Eastbourne-Homes-Investment-Company-Limited,,,u24YQjyETO7IldJAkrhQo-eu
